step,actual_traffic_mbps,predicted_traffic_mbps,upf_config,power_w,energy_wh,qos,sec,qos_violation
384,80.0725,,DPDK,0.819536,0.204884,0.974677,0.01023493,0
385,86.7195,,DPDK,0.819609,0.204902,0.974764,0.00945126,0
386,89.4805,,DPDK,0.819637,0.204909,0.974794,0.00915995,0
387,113.203,,DPDK,0.820082,0.205021,0.974998,0.00724435,0
388,95.6264,,DPDK,0.819731,0.204933,0.974861,0.00857223,0
389,117.8739,,DPDK,0.820166,0.205042,0.974996,0.006958,0
390,105.3808,,DPDK,0.819933,0.204983,0.974964,0.00778067,0
391,104.06,,DPDK,0.819907,0.204977,0.974952,0.00787917,0
392,81.361,,DPDK,0.819551,0.204888,0.974697,0.01007302,0
393,94.1019,,DPDK,0.819701,0.204925,0.974844,0.00871079,0
394,84.763,,DPDK,0.819588,0.204897,0.974736,0.00966917,0
395,105.2512,,DPDK,0.819931,0.204983,0.974963,0.00779023,0
396,96.8204,,DPDK,0.819757,0.204939,0.974876,0.00846678,0
397,81.3296,,DPDK,0.81955,0.204888,0.974693,0.0100769,0
398,81.648,,DPDK,0.819554,0.204888,0.974699,0.01003764,0
399,85.4407,,DPDK,0.819595,0.204899,0.974747,0.00959256,0
400,87.3466,,DPDK,0.819615,0.204904,0.974768,0.00938348,0
401,98.9302,,DPDK,0.819802,0.20495,0.974898,0.00828667,0
402,99.1122,,DPDK,0.819806,0.204951,0.974902,0.00827149,0
403,90.8101,,DPDK,0.819651,0.204913,0.974811,0.00902599,0
404,101.1169,,DPDK,0.819847,0.204962,0.97492,0.00810791,0
405,107.3137,,DPDK,0.819971,0.204993,0.974985,0.00764088,0
406,113.3135,,DPDK,0.820084,0.205021,0.974997,0.0072373,0
407,109.6673,,DPDK,0.820016,0.205004,0.974997,0.00747731,0
408,116.7907,,DPDK,0.820147,0.205037,0.974998,0.00702237,0
409,130.1758,,DPDK,0.820373,0.205093,0.975103,0.00630204,0
410,136.5338,,DPDK,0.820455,0.205114,0.975157,0.00600917,0
411,132.4029,,DPDK,0.820402,0.205101,0.975123,0.00619626,0
412,115.9121,,DPDK,0.820131,0.205033,0.974998,0.00707546,0
413,95.206,,DPDK,0.819722,0.20493,0.97486,0.00860999,0
414,105.1773,,DPDK,0.819929,0.204982,0.974963,0.00779568,0
415,111.2819,,DPDK,0.820047,0.205012,0.974998,0.00736909,0
416,90.2755,,DPDK,0.819645,0.204911,0.974802,0.00907938,0
417,91.0615,,DPDK,0.819653,0.204913,0.974811,0.0090011,0
418,99.2677,,DPDK,0.819809,0.204952,0.974903,0.00825857,0
419,106.4789,,DPDK,0.819955,0.204989,0.974974,0.00770063,0
420,98.8357,,DPDK,0.8198,0.20495,0.974899,0.00829457,0
421,92.5448,,DPDK,0.819675,0.204919,0.974828,0.00885705,0
422,106.7661,,DPDK,0.81996,0.20499,0.974978,0.00767997,0
423,119.2612,,DPDK,0.820191,0.205048,0.974997,0.00687726,0
424,121.7347,,DPDK,0.820234,0.205059,0.975021,0.00673788,0
425,102.5741,,DPDK,0.819877,0.204969,0.974935,0.00799302,0
426,112.5718,,DPDK,0.820071,0.205018,0.974998,0.00728486,0
427,121.9793,,DPDK,0.820239,0.20506,0.975026,0.00672441,0
428,103.3127,,DPDK,0.819892,0.204973,0.974942,0.00793602,0
429,124.3182,,DPDK,0.820279,0.20507,0.975049,0.00659822,0
430,92.1928,,DPDK,0.819669,0.204917,0.974827,0.00889081,0
431,96.1821,,DPDK,0.819743,0.204936,0.97487,0.00852283,0
432,78.2607,,DPDK,0.819516,0.204879,0.974633,0.0104716,0
433,123.5572,,DPDK,0.820266,0.205067,0.975042,0.00663876,0
434,131.826,,DPDK,0.820395,0.205099,0.975119,0.00622332,0
435,125.2054,,DPDK,0.820294,0.205074,0.97506,0.00655159,0
436,109.8,,DPDK,0.820019,0.205005,0.974999,0.00746829,0
437,58.824,,DPDK,0.819259,0.204815,0.973662,0.01392729,0
438,45.6241,,DPDK,0.819031,0.204758,0.971944,0.01795171,0
439,43.4581,,DPDK,0.818992,0.204748,0.971663,0.01884558,0
440,43.1343,,DPDK,0.818987,0.204747,0.971622,0.01898693,0
441,34.1701,,DPDK,0.818951,0.204738,0.969853,0.02396689,0
442,27.1876,,DPDK,0.818922,0.204731,0.967696,0.03012123,0
443,24.6668,,DPDK,0.81891,0.204728,0.966731,0.0331989,0
444,26.6574,,DPDK,0.81892,0.20473,0.967496,0.03072013,0
445,17.4435,,DPDK,0.818868,0.204717,0.963835,0.0469441,0
446,11.5483,,DPDK,0.818819,0.204705,0.958089,0.07090378,0
447,11.1563,,DPDK,0.818815,0.204704,0.957569,0.07339497,0
448,14.8639,,DPDK,0.818849,0.204712,0.961827,0.05508982,0
449,12.6371,,DPDK,0.818829,0.204707,0.959477,0.06479569,0
450,11.1831,,DPDK,0.818815,0.204704,0.957604,0.07321872,0
451,9.6671,,DPDK,0.818797,0.204699,0.955964,0.08469897,0
452,5.7613,,DPDK,0.818736,0.204684,0.950296,0.14210909,0
453,6.2881,,DPDK,0.818746,0.204687,0.951325,0.13020465,0
454,8.99,,DPDK,0.818788,0.204697,0.955343,0.09107794,0
455,7.7988,,DPDK,0.818771,0.204693,0.953847,0.10498706,0
456,7.07,,DPDK,0.81876,0.20469,0.952718,0.11580798,0
457,9.6391,,DPDK,0.818797,0.204699,0.955942,0.08494517,0
458,17.2042,,DPDK,0.818866,0.204717,0.963665,0.0475968,0
459,27.55,,DPDK,0.818924,0.204731,0.967821,0.02972505,0
460,38.4913,,DPDK,0.818966,0.204741,0.97084,0.02127663,0
461,40.4867,,DPDK,0.818972,0.204743,0.971252,0.02022815,0
462,65.0507,,DPDK,0.819349,0.204837,0.974043,0.01259555,0
463,68.8999,,DPDK,0.819401,0.20485,0.974208,0.01189263,0
464,78.233,,DPDK,0.819515,0.204879,0.974634,0.01047531,0
465,76.2247,,DPDK,0.819492,0.204873,0.974545,0.010751,0
466,86.8141,,DPDK,0.81961,0.204902,0.974763,0.00944097,0
467,66.6329,,DPDK,0.819371,0.204843,0.974117,0.01229679,0
468,64.3675,,DPDK,0.81934,0.204835,0.974014,0.01272908,0
469,66.0678,,DPDK,0.819363,0.204841,0.974091,0.01240185,0
470,71.2206,,DPDK,0.819431,0.204858,0.974319,0.01150553,0
471,64.2444,,DPDK,0.819338,0.204834,0.974009,0.01275346,0
472,58.4183,,DPDK,0.819252,0.204813,0.973618,0.01402389,0
473,56.8421,,DPDK,0.819228,0.204807,0.973431,0.01441234,0
474,71.8555,,DPDK,0.819439,0.20486,0.974346,0.01140397,0
475,71.0877,,DPDK,0.819429,0.204857,0.974312,0.01152701,0
476,70.7582,,DPDK,0.819425,0.204856,0.974296,0.01158063,0
477,71.4948,,DPDK,0.819434,0.204859,0.97433,0.01146146,0
478,57.0306,,DPDK,0.819231,0.204808,0.973453,0.01436476,0
479,69.6265,,DPDK,0.81941,0.204853,0.974243,0.01176865,0
480,71.2708,,DPDK,0.819431,0.204858,0.974323,0.01149744,0
481,68.6211,,DPDK,0.819397,0.204849,0.974198,0.01194088,0
482,72.918,,DPDK,0.819452,0.204863,0.974396,0.01123799,0
483,85.6223,,DPDK,0.819597,0.204899,0.974747,0.00957223,0
484,105.3023,,DPDK,0.819932,0.204983,0.974961,0.00778646,0
485,106.9434,,DPDK,0.819964,0.204991,0.974978,0.00766727,0
486,101.2211,,DPDK,0.819849,0.204962,0.97492,0.00809959,0
487,87.5464,,DPDK,0.819617,0.204904,0.974773,0.00936209,0
488,124.822,,DPDK,0.820288,0.205072,0.975055,0.00657166,0
489,74.1457,,DPDK,0.819467,0.204867,0.974453,0.01105212,0
490,83.193,,DPDK,0.819571,0.204893,0.97472,0.00985144,0
491,68.5204,,DPDK,0.819396,0.204849,0.974194,0.01195842,0
492,74.1182,,DPDK,0.819467,0.204867,0.974452,0.01105621,0
493,74.7919,,DPDK,0.819475,0.204869,0.974484,0.01095673,0
494,90.9749,,DPDK,0.819652,0.204913,0.974812,0.00900966,0
495,104.3811,,DPDK,0.819913,0.204978,0.974952,0.007855,0
496,102.6311,,DPDK,0.819878,0.20497,0.974936,0.00798859,0
497,79.2019,,DPDK,0.819526,0.204882,0.974666,0.0103473,0
498,75.469,,DPDK,0.819483,0.204871,0.974509,0.01085854,0
499,81.6087,,DPDK,0.819553,0.204888,0.974698,0.01004247,0
500,91.6313,,DPDK,0.81966,0.204915,0.974818,0.00894519,0
501,100.5813,,DPDK,0.819836,0.204959,0.974913,0.00815098,0
502,113.3788,,DPDK,0.820085,0.205021,0.974999,0.00723315,0
503,118.5323,,DPDK,0.820178,0.205045,0.974997,0.00691945,0
504,134.4887,,DPDK,0.820429,0.205107,0.97514,0.00610036,0
505,113.6492,,DPDK,0.82009,0.205023,0.974995,0.00721598,0
506,111.3274,,DPDK,0.820047,0.205012,0.974997,0.00736609,0
507,116.1952,,DPDK,0.820137,0.205034,0.974995,0.00705827,0
508,114.5,,DPDK,0.820106,0.205026,0.974996,0.0071625,0
509,94.9136,,DPDK,0.819716,0.204929,0.974854,0.00863645,0
510,97.3107,,DPDK,0.819767,0.204942,0.974881,0.00842423,0
511,113.4442,,DPDK,0.820087,0.205022,0.974999,0.00722899,0
512,116.5163,,DPDK,0.820142,0.205036,0.974996,0.00703887,0
513,109.941,,DPDK,0.820021,0.205005,0.974998,0.00745874,0
514,94.2356,,DPDK,0.819704,0.204926,0.974849,0.00869845,0
515,112.7133,,DPDK,0.820073,0.205018,0.974995,0.00727574,0
516,109.0592,,DPDK,0.820005,0.205001,0.974997,0.00751889,0
517,97.0182,,DPDK,0.819761,0.20494,0.974877,0.00844956,0
518,94.1083,,DPDK,0.819702,0.204925,0.974848,0.00871019,0
519,97.431,,DPDK,0.81977,0.204943,0.974882,0.00841386,0
520,97.3101,,DPDK,0.819767,0.204942,0.97488,0.00842428,0
521,93.8952,,DPDK,0.819698,0.204924,0.974844,0.00872992,0
522,87.126,,DPDK,0.819613,0.204903,0.974767,0.00940721,0
523,83.9301,,DPDK,0.819579,0.204895,0.974729,0.00976502,0
524,103.6823,,DPDK,0.819899,0.204975,0.974947,0.00790781,0
525,94.6625,,DPDK,0.819712,0.204928,0.974854,0.00865931,0
526,101.5533,,DPDK,0.819856,0.204964,0.974925,0.00807316,0
527,89.6885,,DPDK,0.819639,0.20491,0.974796,0.00913874,0
528,82.7028,,DPDK,0.819565,0.204891,0.974713,0.00990977,0
529,97.0891,,DPDK,0.819763,0.204941,0.974882,0.0084434,0
530,101.989,,DPDK,0.819865,0.204966,0.97493,0.00803876,0
531,101.6957,,DPDK,0.819859,0.204965,0.974928,0.00806189,0
532,90.4259,,DPDK,0.819647,0.204912,0.974806,0.00906429,0
533,39.8612,,DPDK,0.81897,0.204743,0.971128,0.02054557,0
534,35.6587,,DPDK,0.818956,0.204739,0.970207,0.02296652,0
535,36.4141,,DPDK,0.818959,0.20474,0.970377,0.02249013,0
536,43.1904,,DPDK,0.818988,0.204747,0.971628,0.01896229,0
537,27.8717,,DPDK,0.818925,0.204731,0.967934,0.02938199,0
538,27.3393,,DPDK,0.818923,0.204731,0.967749,0.02995404,0
539,22.6983,,DPDK,0.8189,0.204725,0.966086,0.03607752,0
540,24.3723,,DPDK,0.818909,0.204727,0.966611,0.03359992,0
541,15.9262,,DPDK,0.818857,0.204714,0.962736,0.05141588,0
542,22.988,,DPDK,0.818902,0.204725,0.966169,0.03562308,0
543,17.2183,,DPDK,0.818866,0.204717,0.963679,0.04755789,0
544,14.8315,,DPDK,0.818848,0.204712,0.961796,0.0552101,0
545,14.8072,,DPDK,0.818848,0.204712,0.961773,0.0553008,0
546,16.883,,DPDK,0.818864,0.204716,0.963438,0.0485022,0
547,11.9666,,DPDK,0.818823,0.204706,0.958637,0.06842567,0
548,12.4692,,DPDK,0.818828,0.204707,0.959266,0.06566823,0
549,20.5022,,DPDK,0.818888,0.204722,0.965404,0.03994139,0
550,17.629,,DPDK,0.818869,0.204717,0.963967,0.04645022,0
551,23.2676,,DPDK,0.818903,0.204726,0.966253,0.03519498,0
552,16.0927,,DPDK,0.818858,0.204715,0.962864,0.05088394,0
553,10.45,,DPDK,0.818807,0.204702,0.956693,0.07835482,0
554,12.7187,,DPDK,0.81883,0.204708,0.959577,0.06438025,0
555,15.743,,DPDK,0.818856,0.204714,0.962599,0.0520141,0
556,23.2178,,DPDK,0.818903,0.204726,0.966239,0.03527052,0
557,18.8045,,DPDK,0.818877,0.204719,0.964772,0.04354687,0
558,17.5825,,DPDK,0.818869,0.204717,0.963931,0.04657289,0
559,27.5739,,DPDK,0.818924,0.204731,0.967831,0.02969929,0
560,31.8989,,DPDK,0.818942,0.204736,0.969235,0.02567304,0
561,32.5405,,DPDK,0.818945,0.204736,0.969427,0.02516692,0
562,35.213,,DPDK,0.818955,0.204739,0.970102,0.02325716,0
563,45.0812,,DPDK,0.81902,0.204755,0.971874,0.01816768,0
564,55.0797,,DPDK,0.8192,0.2048,0.973212,0.01487299,0
565,49.7072,,DPDK,0.819108,0.204777,0.972441,0.01647865,0
566,60.0117,,DPDK,0.819277,0.204819,0.973768,0.01365195,0
567,68.2168,,DPDK,0.819392,0.204848,0.974184,0.01201159,0
568,72.0016,,DPDK,0.81944,0.20486,0.974355,0.01138086,0
569,79.2587,,DPDK,0.819527,0.204882,0.974667,0.01033991,0
570,80.2084,,DPDK,0.819538,0.204884,0.974682,0.0102176,0
571,90.772,,DPDK,0.81965,0.204913,0.974811,0.00902977,0
572,84.2639,,DPDK,0.819582,0.204896,0.974732,0.00972637,0
573,100.466,,DPDK,0.819834,0.204958,0.974915,0.00816031,0
574,91.8599,,DPDK,0.819663,0.204916,0.974822,0.00892297,0
575,93.8066,,DPDK,0.819696,0.204924,0.974843,0.00873815,0
576,88.2093,,DPDK,0.819624,0.204906,0.974779,0.00929182,0
577,91.454,,DPDK,0.819657,0.204914,0.974816,0.00896251,0
578,86.9242,,DPDK,0.819611,0.204903,0.974764,0.00942902,0
579,88.2488,,DPDK,0.819625,0.204906,0.974779,0.00928765,0
580,90.1043,,DPDK,0.819644,0.204911,0.974799,0.0090966,0
581,80.4969,,DPDK,0.819541,0.204885,0.974683,0.01018103,0
582,84.1555,,DPDK,0.819581,0.204895,0.974731,0.00973889,0
583,89.5911,,DPDK,0.819638,0.20491,0.974795,0.00914866,0
584,82.3453,,DPDK,0.819561,0.20489,0.974709,0.00995274,0
585,81.1604,,DPDK,0.819548,0.204887,0.974693,0.01009789,0
586,99.4772,,DPDK,0.819813,0.204953,0.974902,0.00824121,0
587,100.5975,,DPDK,0.819837,0.204959,0.974914,0.00814967,0
588,95.3385,,DPDK,0.819725,0.204931,0.97486,0.00859805,0
589,94.062,,DPDK,0.819701,0.204925,0.974844,0.00871447,0
590,87.6368,,DPDK,0.819618,0.204905,0.974774,0.00935245,0
591,83.0453,,DPDK,0.819569,0.204892,0.974716,0.00986894,0
592,106.605,,DPDK,0.819957,0.204989,0.974973,0.00769155,0
593,92.7362,,DPDK,0.819678,0.204919,0.974833,0.00883881,0
594,99.1164,,DPDK,0.819806,0.204951,0.974898,0.00827114,0
595,100.984,,DPDK,0.819845,0.204961,0.97492,0.00811856,0
596,96.1899,,DPDK,0.819743,0.204936,0.97487,0.00852213,0
597,98.2022,,DPDK,0.819786,0.204947,0.974891,0.00834794,0
598,77.9808,,DPDK,0.819512,0.204878,0.974622,0.01050915,0
599,88.1663,,DPDK,0.819624,0.204906,0.97478,0.00929634,0
600,97.1672,,DPDK,0.819764,0.204941,0.974881,0.00843663,0
601,89.9352,,DPDK,0.819642,0.20491,0.9748,0.00911369,0
602,94.6387,,DPDK,0.819711,0.204928,0.974849,0.00866148,0
603,88.4109,,DPDK,0.819626,0.204907,0.97478,0.00927064,0
604,113.298,,DPDK,0.820084,0.205021,0.974999,0.00723829,0
605,94.9589,,DPDK,0.819717,0.204929,0.974856,0.00863233,0
606,99.1005,,DPDK,0.819805,0.204951,0.974903,0.00827246,0
607,105.7817,,DPDK,0.819941,0.204985,0.974968,0.00775126,0
608,75.4216,,DPDK,0.819482,0.204871,0.97451,0.01086535,0
609,83.47,,DPDK,0.819574,0.204893,0.97472,0.00981878,0
610,100.9541,,DPDK,0.819844,0.204961,0.974918,0.00812095,0
611,111.4254,,DPDK,0.820049,0.205012,0.974998,0.00735963,0
612,93.0221,,DPDK,0.819682,0.204921,0.974834,0.00881169,0
613,107.3649,,DPDK,0.819972,0.204993,0.974983,0.00763725,0
614,99.0139,,DPDK,0.819804,0.204951,0.974897,0.00827969,0
615,108.845,,DPDK,0.820001,0.205,0.974995,0.00753366,0
616,115.2783,,DPDK,0.82012,0.20503,0.974995,0.00711426,0
617,123.7992,,DPDK,0.82027,0.205068,0.975046,0.00662581,0
618,137.6632,,DPDK,0.820469,0.205117,0.97517,0.00595997,0
619,120.2627,,DPDK,0.820208,0.205052,0.975006,0.00682014,0
620,116.6658,,DPDK,0.820145,0.205036,0.974996,0.00702986,0
621,114.7485,,DPDK,0.82011,0.205028,0.974998,0.00714703,0
622,111.0673,,DPDK,0.820043,0.205011,0.974996,0.0073833,0
623,107.3608,,DPDK,0.819972,0.204993,0.974984,0.00763753,0
624,102.8435,,DPDK,0.819882,0.204971,0.974941,0.00797214,0
625,113.8208,,DPDK,0.820094,0.205023,0.974998,0.00720513,0
626,115.1504,,DPDK,0.820118,0.205029,0.974994,0.00712214,0
627,109.4289,,DPDK,0.820012,0.205003,0.974995,0.00749356,0
628,101.4577,,DPDK,0.819854,0.204964,0.974926,0.00808075,0
629,59.9743,,DPDK,0.819276,0.204819,0.973766,0.01366045,0
630,47.6565,,DPDK,0.81907,0.204767,0.972195,0.01718696,0
631,42.3055,,DPDK,0.818977,0.204744,0.971508,0.01935866,0
632,42.0431,,DPDK,0.818977,0.204744,0.971472,0.01947946,0
633,44.5394,,DPDK,0.819009,0.204752,0.971804,0.01838841,0
634,33.1935,,DPDK,0.818947,0.204737,0.969614,0.02467195,0
635,24.8378,,DPDK,0.818911,0.204728,0.966797,0.03297039,0
636,20.7174,,DPDK,0.818889,0.204722,0.965472,0.0395267,0
637,27.6668,,DPDK,0.818925,0.204731,0.967865,0.02959952,0
638,28.4641,,DPDK,0.818928,0.204732,0.968135,0.02877051,0
639,19.507,,DPDK,0.818882,0.20472,0.96506,0.04197882,0
640,19.0129,,DPDK,0.818879,0.20472,0.96487,0.04306953,0
641,11.4336,,DPDK,0.818817,0.204704,0.95793,0.07161483,0
642,13.7669,,DPDK,0.81884,0.20471,0.960779,0.05947867,0
643,11.1705,,DPDK,0.818815,0.204704,0.95759,0.07330181,0
644,9.4167,,DPDK,0.818794,0.204698,0.955726,0.08695093,0
645,8.786,,DPDK,0.818786,0.204696,0.955148,0.09319167,0
646,7.9419,,DPDK,0.818774,0.204693,0.954037,0.10309607,0
647,8.2076,,DPDK,0.818777,0.204694,0.95441,0.09975879,0
648,16.22,,DPDK,0.818859,0.204715,0.962957,0.05048456,0
649,7.299,,DPDK,0.818764,0.204691,0.953099,0.11217455,0
650,9.1887,,DPDK,0.818791,0.204698,0.955524,0.08910881,0
651,9.9125,,DPDK,0.8188,0.2047,0.9562,0.08260247,0
652,13.0156,,DPDK,0.818833,0.204708,0.95993,0.06291176,0
653,10.6153,,DPDK,0.818809,0.204702,0.956875,0.07713459,0
654,11.7171,,DPDK,0.81882,0.204705,0.958306,0.06988265,0
655,16.2375,,DPDK,0.818859,0.204715,0.96297,0.05043001,0
656,23.262,,DPDK,0.818903,0.204726,0.966249,0.03520348,0
657,19.8038,,DPDK,0.818883,0.204721,0.965175,0.04134975,0
658,27.4943,,DPDK,0.818924,0.204731,0.967804,0.02978521,0
659,38.6828,,DPDK,0.818966,0.204742,0.970879,0.02117131,0
660,43.1543,,DPDK,0.818988,0.204747,0.971623,0.01897813,0
661,48.6093,,DPDK,0.819088,0.204772,0.972309,0.01685045,0
662,54.1013,,DPDK,0.819184,0.204796,0.973079,0.01514166,0
663,59.9292,,DPDK,0.819275,0.204819,0.97376,0.01367072,0
664,74.4451,,DPDK,0.819471,0.204868,0.974465,0.01100771,0
665,77.4284,,DPDK,0.819506,0.204876,0.974597,0.01058405,0
666,73.3023,,DPDK,0.819457,0.204864,0.974413,0.01117915,0
667,87.2389,,DPDK,0.819614,0.204903,0.974767,0.00939505,0
668,81.4815,,DPDK,0.819552,0.204888,0.974698,0.01005814,0
669,91.1049,,DPDK,0.819654,0.204913,0.974811,0.00899681,0
670,76.2396,,DPDK,0.819492,0.204873,0.974547,0.0107489,0
671,77.7239,,DPDK,0.819509,0.204877,0.974611,0.01054385,0
672,82.5753,,DPDK,0.819564,0.204891,0.97471,0.00992505,0
673,83.7293,,DPDK,0.819577,0.204894,0.974724,0.00978841,0
674,90.3412,,DPDK,0.819646,0.204911,0.974807,0.00907279,0
675,95.6075,,DPDK,0.819731,0.204933,0.974864,0.00857391,0
676,83.3953,,DPDK,0.819573,0.204893,0.974721,0.00982756,0
677,71.3973,,DPDK,0.819433,0.204858,0.974328,0.01147709,0
678,77.2762,,DPDK,0.819504,0.204876,0.974591,0.01060487,0
679,74.2575,,DPDK,0.819468,0.204867,0.974458,0.01103549,0
680,71.4514,,DPDK,0.819434,0.204858,0.974331,0.01146841,0
681,86.8313,,DPDK,0.81961,0.204902,0.974762,0.0094391,0
682,83.3314,,DPDK,0.819572,0.204893,0.974719,0.00983509,0
683,89.5328,,DPDK,0.819638,0.204909,0.974796,0.00915461,0
684,90.2486,,DPDK,0.819645,0.204911,0.9748,0.00908208,0
685,81.8593,,DPDK,0.819556,0.204889,0.974702,0.01001177,0
686,100.8672,,DPDK,0.819842,0.204961,0.97492,0.00812794,0
687,92.8237,,DPDK,0.819679,0.20492,0.974833,0.00883049,0
688,85.5133,,DPDK,0.819596,0.204899,0.974748,0.00958442,0
689,94.6635,,DPDK,0.819712,0.204928,0.974854,0.00865921,0
690,97.7251,,DPDK,0.819776,0.204944,0.974886,0.0083886,0
691,92.7503,,DPDK,0.819678,0.204919,0.974834,0.00883747,0
692,97.0867,,DPDK,0.819763,0.204941,0.974878,0.00844361,0
693,89.7193,,DPDK,0.81964,0.20491,0.974796,0.0091356,0
694,93.2219,,DPDK,0.819686,0.204921,0.974837,0.00879284,0
695,88.4462,,DPDK,0.819627,0.204907,0.974782,0.00926695,0
696,91.1263,,DPDK,0.819654,0.204913,0.974812,0.0089947,0
697,86.8072,,DPDK,0.819609,0.204902,0.974763,0.00944172,0
698,88.3644,,DPDK,0.819626,0.204906,0.974779,0.00927552,0
699,87.7045,,DPDK,0.819619,0.204905,0.974774,0.00934523,0
700,94.0149,,DPDK,0.8197,0.204925,0.974844,0.00871883,0
701,89.6995,,DPDK,0.819639,0.20491,0.974795,0.00913761,0
702,97.1727,,DPDK,0.819764,0.204941,0.974882,0.00843616,0
703,90.7136,,DPDK,0.81965,0.204912,0.974807,0.00903558,0
704,87.7696,,DPDK,0.81962,0.204905,0.974774,0.00933831,0
705,89.7638,,DPDK,0.81964,0.20491,0.974795,0.00913107,0
706,92.5444,,DPDK,0.819675,0.204919,0.974828,0.00885709,0
707,94.9875,,DPDK,0.819718,0.204929,0.974855,0.00862975,0
708,98.5957,,DPDK,0.819795,0.204949,0.974896,0.00831471,0
709,93.4845,,DPDK,0.81969,0.204922,0.974839,0.00876819,0
710,93.7909,,DPDK,0.819696,0.204924,0.974843,0.00873961,0
711,92.0821,,DPDK,0.819667,0.204917,0.974823,0.00890148,0
712,88.1669,,DPDK,0.819624,0.204906,0.97478,0.00929627,0
713,94.5386,,DPDK,0.81971,0.204927,0.974849,0.00867064,0
714,101.4508,,DPDK,0.819854,0.204964,0.974924,0.0080813,0
715,83.9648,,DPDK,0.819579,0.204895,0.974727,0.00976098,0
716,87.6429,,DPDK,0.819618,0.204905,0.974774,0.00935179,0
717,85.8676,,DPDK,0.8196,0.2049,0.974752,0.00954492,0
718,98.1648,,DPDK,0.819786,0.204946,0.974893,0.00835111,0
719,87.9394,,DPDK,0.819621,0.204905,0.974774,0.0093203,0
720,72.52,,DPDK,0.819447,0.204862,0.974377,0.0112996,0
